운행일자,노선,운행거리(Km),운행건수
2018-04-10,N16도봉,302.180 ,4 
2018-04-10,N16온수,302.184 ,4 
2018-04-10,N26강서,286.430 ,4 
2018-04-10,N26중랑,285.512 ,4 
2018-04-10,N30,376.041 ,8 
2018-04-10,N37송파,292.202 ,4 
2018-04-10,N37진관,289.800 ,4 
2018-04-10,N61상계,442.470 ,5 
2018-04-10,N61양천,442.995 ,5 
2018-04-10,N62면목,284.584 ,4 
2018-04-10,N62양천,284.216 ,4 
2018-04-10,N65개화,205.642 ,4 
2018-04-10,N65시흥,204.732 ,4 
2018-04-11,17,1425.034 ,121 
2018-04-11,2,904.371 ,56 
2018-04-11,3,696.720 ,48 
2018-04-11,5,598.364 ,52 
2018-04-11,100,6256.092 ,111 
2018-04-11,101,6161.140 ,161 
2018-04-11,1014,1960.565 ,156 
2018-04-11,1017,2128.055 ,91 
2018-04-11,102,4121.471 ,134 
2018-04-11,1020,3526.908 ,154 
2018-04-11,103,4670.138 ,155 
2018-04-11,104,5270.930 ,176 
2018-04-11,105,4083.663 ,104 
2018-04-11,106,6091.952 ,128 
2018-04-11,107,8853.433 ,136 
2018-04-11,108,8651.340 ,100 
2018-04-11,109,4177.429 ,149 
2018-04-11,110A,4624.452 ,126 
2018-04-11,110B,4595.744 ,126 
2018-04-11,1111,3745.600 ,146 
2018-04-11,1113,908.475 ,75 
2018-04-11,1114,852.094 ,103 
2018-04-11,1115,877.727 ,90 
2018-04-11,1119,4277.103 ,211 
2018-04-11,1120,1510.774 ,83 
2018-04-11,1122,3650.751 ,190 
2018-04-11,1124,1193.345 ,117 
2018-04-11,1126,3312.324 ,180 
2018-04-11,1127,1679.612 ,83 
2018-04-11,1128,2751.840 ,104 
2018-04-11,1129,582.864 ,66 
2018-04-11,1130,918.600 ,118 
2018-04-11,1131,1007.424 ,64 
2018-04-11,1132,3267.080 ,167 
2018-04-11,1133,1300.999 ,100 
2018-04-11,1135,1917.414 ,108 
2018-04-11,1136,881.259 ,90 
2018-04-11,1137,3430.503 ,140 
2018-04-11,1138,970.145 ,55 
2018-04-11,1139,2297.276 ,98 
2018-04-11,1140,1116.010 ,70 
2018-04-11,1141,947.800 ,64 
2018-04-11,1142,1850.882 ,185 
2018-04-11,1143,1796.040 ,72 
2018-04-11,1144,3259.215 ,96 
2018-04-11,1154,2573.831 ,93 
2018-04-11,1155,4245.122 ,138 
2018-04-11,1156,2080.866 ,96 
2018-04-11,1162,914.120 ,116 
2018-04-11,1164,1930.446 ,222 
2018-04-11,1165,3663.144 ,176 
2018-04-11,1166,953.145 ,55 
2018-04-11,120,6410.342 ,193 
2018-04-11,121,5083.769 ,153 
2018-04-11,1213,3936.903 ,150 
2018-04-11,1218,3747.026 ,113 
2018-04-11,1221,1030.786 ,66 
2018-04-11,1222,1944.665 ,105 
2018-04-11,1224,4632.539 ,149 
2018-04-11,1226,411.430 ,52 
2018-04-11,1227,2646.224 ,112 
2018-04-11,130,10083.528 ,208 
2018-04-11,140,10288.608 ,176 
2018-04-11,141,8032.708 ,148 
2018-04-11,142,8557.192 ,144 
2018-04-11,143,12723.551 ,204 
2018-04-11,144,8981.129 ,185 
2018-04-11,145,8125.508 ,178 
2018-04-11,146,9700.370 ,170 
2018-04-11,147,7988.424 ,175 
2018-04-11,148,7683.906 ,171 
2018-04-11,150,12802.862 ,176 
2018-04-11,151,7877.065 ,165 
2018-04-11,152,11778.513 ,182 
2018-04-11,153,11118.183 ,173 
2018-04-11,160,12397.444 ,178 
2018-04-11,162,6471.528 ,168 
2018-04-11,171,7020.439 ,161 
2018-04-11,1711,5328.879 ,183 
2018-04-11,172,5631.519 ,119 
2018-04-11,173,4975.423 ,112 
2018-04-11,201,4221.142 ,86 
2018-04-11,2012,3788.445 ,102 
2018-04-11,2013,1948.558 ,91 
2018-04-11,2014,2455.813 ,132 
2018-04-11,2015,4878.930 ,164 
2018-04-11,2016,6535.201 ,107 
2018-04-11,202,8414.800 ,161 
2018-04-11,2112,3237.230 ,86 
2018-04-11,2113,2373.959 ,125 
2018-04-11,2114,2458.206 ,106 
2018-04-11,2115,5276.598 ,151 
2018-04-11,2211,3783.652 ,211 
2018-04-11,2221,4177.070 ,170 
2018-04-11,2222,2414.775 ,120 
2018-04-11,2224,2011.633 ,113 
2018-04-11,2227,2434.843 ,96 
2018-04-11,2230,2953.240 ,101 
2018-04-11,2233,3997.737 ,95 
2018-04-11,2234,1345.636 ,91 
2018-04-11,2235,1592.546 ,97 
2018-04-11,2311,5065.790 ,88 
2018-04-11,2312A,2099.669 ,48 
2018-04-11,2312B,2103.854 ,48 
2018-04-11,240,4378.276 ,105 
2018-04-11,241,7072.064 ,141 
2018-04-11,2412,3325.984 ,99 
2018-04-11,2413,2315.072 ,89 
2018-04-11,2415,4101.518 ,161 
2018-04-11,242,3817.153 ,86 
2018-04-11,260,7075.200 ,141 
2018-04-11,261,8019.936 ,152 
2018-04-11,262,7701.416 ,134 
2018-04-11,270,6796.336 ,134 
2018-04-11,271,9655.949 ,185 
2018-04-11,272,9756.751 ,211 
2018-04-11,273,6811.278 ,155 
2018-04-11,301,9305.591 ,195 
2018-04-11,3011,4275.699 ,101 
2018-04-11,3012,6841.845 ,112 
2018-04-11,302,5755.965 ,104 
2018-04-11,303,10009.026 ,184 
2018-04-11,320,5405.447 ,138 
2018-04-11,3212,2068.240 ,80 
2018-04-11,3214,2612.880 ,95 
2018-04-11,3216,4212.248 ,120 
2018-04-11,3217,3949.864 ,130 
2018-04-11,3220,3963.622 ,100 
2018-04-11,3313,1729.000 ,133 
2018-04-11,3314,3877.075 ,164 
2018-04-11,3315,4698.285 ,213 
2018-04-11,3316,2048.836 ,108 
2018-04-11,3317,2643.741 ,156 
2018-04-11,3318,3979.925 ,85 
2018-04-11,3319,1921.588 ,82 
2018-04-11,3321,1581.096 ,66 
2018-04-11,3322,3458.841 ,130 
2018-04-11,333,4956.182 ,109 
2018-04-11,340,7602.069 ,186 
2018-04-11,341,5637.122 ,106 
2018-04-11,3411,3960.840 ,117 
2018-04-11,3412,5459.605 ,88 
2018-04-11,3413,5758.616 ,133 
2018-04-11,3414,3569.860 ,119 
2018-04-11,3416,2334.533 ,100 
2018-04-11,3417,4327.776 ,176 
2018-04-11,342,4507.075 ,100 
2018-04-11,3422,3047.271 ,77 
2018-04-11,3425,2558.152 ,92 
2018-04-11,3426,4248.212 ,123 
2018-04-11,350,5229.365 ,104 
2018-04-11,360,11012.755 ,199 
2018-04-11,362,7357.182 ,117 
2018-04-11,370,10965.913 ,214 
2018-04-11,400,4823.280 ,99 
2018-04-11,401,5928.342 ,112 
2018-04-11,402,8093.549 ,144 
2018-04-11,405,3869.296 ,88 
2018-04-11,406,3564.027 ,84 
2018-04-11,407,5814.598 ,116 
2018-04-11,420,7770.340 ,177 
2018-04-11,421,8470.589 ,148 
2018-04-11,4211,3070.860 ,93 
2018-04-11,4212,6487.859 ,178 
2018-04-11,4318방배,4490.223 ,87 
2018-04-11,4318풍납,4372.703 ,83 
2018-04-11,4319,4340.768 ,126 
2018-04-11,440,5804.975 ,121 
2018-04-11,441,8035.817 ,133 
2018-04-11,4412,5122.848 ,136 
2018-04-11,4419,6510.103 ,115 
2018-04-11,4432,2979.416 ,124 
2018-04-11,4433,1589.098 ,143 
2018-04-11,4435,2278.639 ,78 
2018-04-11,452,8758.599 ,132 
2018-04-11,461,7472.894 ,120 
2018-04-11,463,6036.388 ,122 
2018-04-11,470,8036.080 ,140 
2018-04-11,471,12635.619 ,194 
2018-04-11,472,7298.356 ,185 
2018-04-11,500,6696.812 ,150 
2018-04-11,501,4009.960 ,136 
2018-04-11,5012,4680.700 ,101 
2018-04-11,502,8341.837 ,119 
2018-04-11,503,3310.108 ,78 
2018-04-11,504,8100.483 ,181 
2018-04-11,505,6753.470 ,119 
2018-04-11,506,4602.132 ,105 
2018-04-11,507,5974.144 ,124 
2018-04-11,540,7543.011 ,145 
2018-04-11,541,5275.518 ,93 
2018-04-11,5413,5720.361 ,161 
2018-04-11,542,3698.191 ,56 
2018-04-11,5511,3023.464 ,168 
2018-04-11,5513,1709.604 ,117 
2018-04-11,5515,2088.071 ,200 
2018-04-11,5516,3987.800 ,132 
2018-04-11,5517,3335.995 ,90 
2018-04-11,5519,806.520 ,88 
2018-04-11,5522A,2030.050 ,110 
2018-04-11,5522B,1857.531 ,101 
2018-04-11,5523,1538.280 ,128 
2018-04-11,5524,5636.304 ,162 
2018-04-11,5525,1075.608 ,72 
2018-04-11,5528,4285.174 ,125 
2018-04-11,5530,6973.919 ,127 
2018-04-11,5531,10094.526 ,196 
2018-04-11,5534,2920.770 ,104 
2018-04-11,5535,3642.496 ,109 
2018-04-11,5536,4188.140 ,170 
2018-04-11,5537,1031.169 ,94 
2018-04-11,5615,3518.757 ,128 
2018-04-11,5616,3824.313 ,84 
2018-04-11,5617,1484.208 ,144 
2018-04-11,5618,4202.990 ,120 
2018-04-11,5619,2425.236 ,132 
2018-04-11,5620,4108.522 ,152 
2018-04-11,5621,1103.481 ,159 
2018-04-11,5623,9013.168 ,165 
2018-04-11,5624,3047.614 ,65 
2018-04-11,5625,4474.436 ,108 
2018-04-11,5626,6269.347 ,125 
2018-04-11,5627,2629.022 ,73 
2018-04-11,5630,2582.477 ,88 
2018-04-11,5633,5107.497 ,92 
2018-04-11,571,6192.947 ,108 
2018-04-11,5712,5655.992 ,130 
2018-04-11,5713,6527.863 ,125 
2018-04-11,5714,6348.140 ,154 
2018-04-11,600,6700.250 ,177 
2018-04-11,601,7741.719 ,149 
2018-04-11,602,5956.424 ,152 
2018-04-11,603,4372.297 ,119 
2018-04-11,604,4382.956 ,102 
2018-04-11,605,7317.464 ,128 
2018-04-11,606,5617.290 ,91 
2018-04-11,6211,5429.524 ,103 
2018-04-11,640,4383.170 ,110 
2018-04-11,641,7096.552 ,172 
2018-04-11,6411,5830.947 ,111 
2018-04-11,643,6932.872 ,152 
2018-04-11,650,5608.824 ,132 
2018-04-11,651,6672.273 ,123 
2018-04-11,6511,1853.978 ,77 
2018-04-11,6512,4531.282 ,119 
2018-04-11,6513,5347.594 ,143 
2018-04-11,6514,5662.223 ,113 
2018-04-11,6515,7265.915 ,131 
2018-04-11,6516,3684.315 ,77 
2018-04-11,652,5294.744 ,112 
2018-04-11,653,2115.160 ,72 
2018-04-11,654,4222.688 ,96 
2018-04-11,661,3913.292 ,74 
2018-04-11,6611,801.108 ,77 
2018-04-11,6613,2236.752 ,72 
2018-04-11,6614,3230.409 ,91 
2018-04-11,6616,3158.712 ,118 
2018-04-11,6617,1609.972 ,91 
2018-04-11,662,3822.866 ,106 
2018-04-11,6620,1788.120 ,72 
2018-04-11,6623,3086.873 ,97 
2018-04-11,6624,3343.092 ,139 
2018-04-11,6625,2507.862 ,87 
2018-04-11,6627,2238.070 ,79 
2018-04-11,6628,4921.592 ,185 
2018-04-11,6629,4971.331 ,113 
2018-04-11,6630,2602.611 ,72 
2018-04-11,6631,5692.556 ,151 
2018-04-11,6632,4143.564 ,118 
2018-04-11,6635,1346.106 ,91 
2018-04-11,6637,6876.771 ,183 
2018-04-11,6638,2077.970 ,81 
2018-04-11,6640A,2027.322 ,99 
2018-04-11,6640B,2056.131 ,99 
2018-04-11,6642,2820.427 ,94 
2018-04-11,6645,2581.920 ,94 
2018-04-11,6647,3184.259 ,133 
2018-04-11,6648,2300.886 ,82 
2018-04-11,6649,593.286 ,82 
2018-04-11,6654,1252.984 ,85 
2018-04-11,6657,1114.586 ,58 
2018-04-11,670,4603.362 ,102 
2018-04-11,6712,3992.150 ,78 
2018-04-11,6714,2433.765 ,73 
2018-04-11,6715,4489.350 ,150 
2018-04-11,6716,7651.671 ,162 
2018-04-11,672,3102.896 ,81 
2018-04-11,673,4230.375 ,80 
2018-04-11,674,2543.218 ,88 
2018-04-11,700,7290.276 ,118 
2018-04-11,701,4318.129 ,117 
2018-04-11,7011,4210.463 ,114 
2018-04-11,7013A,1722.361 ,45 
2018-04-11,7013B,1728.826 ,45 
2018-04-11,7016,7097.203 ,148 
2018-04-11,7017,4801.673 ,132 
2018-04-11,7018,3434.448 ,131 
2018-04-11,7019,5543.479 ,142 
2018-04-11,7021,4835.132 ,141 
2018-04-11,7022,4146.055 ,139 
2018-04-11,7024,939.139 ,67 
2018-04-11,7025,3566.589 ,109 
2018-04-11,702A,5408.343 ,180 
2018-04-11,702B,3344.823 ,107 
2018-04-11,704,5079.162 ,91 
2018-04-11,705,3431.797 ,84 
2018-04-11,707,6039.648 ,96 
2018-04-11,710,5364.745 ,116 
2018-04-11,720,7410.136 ,155 
2018-04-11,721,7584.469 ,172 
2018-04-11,7211,7532.294 ,154 
2018-04-11,7212,5675.292 ,98 
2018-04-11,740,6644.029 ,140 
2018-04-11,750A,3914.241 ,84 
2018-04-11,750B,4017.570 ,90 
2018-04-11,751,6892.496 ,143 
2018-04-11,752,6722.322 ,131 
2018-04-11,753,4530.535 ,94 
2018-04-11,761,2923.239 ,76 
2018-04-11,7611,3774.323 ,98 
2018-04-11,7612,3958.340 ,194 
2018-04-11,7613,3219.580 ,86 
2018-04-11,771,2229.282 ,52 
2018-04-11,7711,1592.942 ,116 
2018-04-11,7713,2108.605 ,83 
2018-04-11,7715,3013.984 ,115 
2018-04-11,7719,555.506 ,45 
2018-04-11,7720,3320.468 ,120 
2018-04-11,7722,1394.371 ,74 
2018-04-11,7723,1405.989 ,126 
2018-04-11,7726,1440.603 ,60 
2018-04-11,7727,6165.221 ,101 
2018-04-11,7728,6235.075 ,92 
2018-04-11,773,5370.156 ,66 
2018-04-11,7730,3881.583 ,129 
2018-04-11,7734,2117.235 ,64 
2018-04-11,7737,2868.026 ,104 
2018-04-11,7738,2540.038 ,132 
2018-04-11,7739,1365.390 ,78 
2018-04-11,774,7409.483 ,105 
2018-04-11,775,2604.915 ,59 
2018-04-11,8111,160.885 ,4 
2018-04-11,8221,139.024 ,12 
2018-04-11,8331,64.740 ,12 
2018-04-11,8441,40.970 ,10 
2018-04-11,8541,82.053 ,3 
2018-04-11,8551,106.520 ,10 
2018-04-11,8552,40.761 ,12 
2018-04-11,8761,83.904 ,12 
2018-04-11,8771,41.268 ,12 
2018-04-11,8774,891.045 ,45 
2018-04-11,9401,21691.873 ,303 
2018-04-11,9403,7245.896 ,99 
2018-04-11,9404,10336.568 ,184 
2018-04-11,9408,7300.977 ,86 
2018-04-11,9701,6062.452 ,84 
2018-04-11,9703,5034.039 ,80 
2018-04-11,9707,9657.338 ,149 
2018-04-11,9709,4640.198 ,62 
2018-04-11,9711A,6258.781 ,74 
2018-04-11,9714,2531.710 ,33 
2018-04-11,N13상계,297.564 ,4 
2018-04-11,N13송파,297.613 ,4 
2018-04-11,N15사당,296.320 ,4 
2018-04-11,N15우이,295.380 ,4 
2018-04-11,N16도봉,302.180 ,4 
2018-04-11,N16온수,303.208 ,4 
2018-04-11,N26강서,285.215 ,4 
2018-04-11,N26중랑,285.512 ,4 
2018-04-11,N30,376.042 ,8 
2018-04-11,N37송파,291.501 ,4 
2018-04-11,N37진관,289.800 ,4 
2018-04-11,N61상계,442.470 ,5 
2018-04-11,N61양천,442.995 ,5 
2018-04-11,N62면목,284.584 ,4 
2018-04-11,N62양천,284.216 ,4 
2018-04-11,N65개화,205.792 ,4 
2018-04-11,N65시흥,204.732 ,4 
2018-04-12,17,1425.138 ,121 
2018-04-12,2,907.475 ,56 
2018-04-12,3,696.720 ,48 
2018-04-12,5,598.364 ,52 
2018-04-12,100,6190.561 ,110 
2018-04-12,101,6203.696 ,162 
2018-04-12,1014,1960.565 ,156 
2018-04-12,1017,2128.581 ,91 
2018-04-12,102,4121.723 ,134 
2018-04-12,1020,3526.327 ,154 
2018-04-12,103,4669.333 ,155 
2018-04-12,104,5277.370 ,176 
2018-04-12,105,4107.263 ,104 
2018-04-12,106,6166.765 ,128 
2018-04-12,107,8859.643 ,136 
2018-04-12,108,8650.354 ,100 
2018-04-12,109,4177.363 ,150 
2018-04-12,110A,4623.017 ,126 
2018-04-12,110B,4558.303 ,126 
2018-04-12,1111,3750.055 ,146 
2018-04-12,1113,908.475 ,75 
2018-04-12,1114,852.691 ,103 
2018-04-12,1115,877.950 ,89 
2018-04-12,1119,4276.640 ,210 
2018-04-12,1120,1509.652 ,83 
2018-04-12,1122,3651.928 ,190 
2018-04-12,1124,1193.035 ,117 
2018-04-12,1126,3305.717 ,180 
2018-04-12,1127,1659.680 ,82 
2018-04-12,1128,2751.466 ,104 
2018-04-12,1129,583.548 ,66 
2018-04-12,1130,915.141 ,118 
2018-04-12,1131,1007.353 ,64 
2018-04-12,1132,3266.634 ,167 
2018-04-12,1133,1302.308 ,101 
2018-04-12,1135,1917.790 ,108 
2018-04-12,1136,881.462 ,90 
2018-04-12,1137,3432.991 ,141 
2018-04-12,1138,970.402 ,56 
2018-04-12,1139,2297.210 ,98 
2018-04-12,1140,1115.740 ,70 
2018-04-12,1141,932.909 ,63 
2018-04-12,1142,1849.270 ,185 
2018-04-12,1143,1796.040 ,72 
2018-04-12,1144,3257.616 ,96 
2018-04-12,1154,2572.776 ,93 
2018-04-12,1155,4242.729 ,137 
2018-04-12,1156,2080.259 ,96 
2018-04-12,1162,914.541 ,116 
2018-04-12,1164,1935.672 ,222 
2018-04-12,1165,3663.324 ,176 
2018-04-12,1166,952.893 ,54 
2018-04-12,120,6411.718 ,194 
2018-04-12,121,5080.946 ,153 
2018-04-12,1213,3939.486 ,150 
2018-04-12,1218,3748.641 ,113 
2018-04-12,1221,1030.786 ,66 
2018-04-12,1222,1946.175 ,105 
2018-04-12,1224,4628.925 ,149 
2018-04-12,1226,412.264 ,52 
2018-04-12,1227,2645.513 ,112 
2018-04-12,130,10083.953 ,208 
2018-04-12,140,10287.753 ,176 
2018-04-12,141,8033.292 ,148 
2018-04-12,142,8556.860 ,144 
2018-04-12,143,12718.408 ,204 
2018-04-12,144,8981.594 ,186 
2018-04-12,145,8080.512 ,177 
2018-04-12,146,9478.752 ,169 
2018-04-12,147,7975.593 ,175 
2018-04-12,148,7683.892 ,170 
2018-04-12,150,12805.651 ,176 
2018-04-12,151,7875.786 ,165 
2018-04-12,152,11844.550 ,183 
2018-04-12,153,11113.424 ,174 
2018-04-12,160,12399.088 ,178 
2018-04-12,162,6471.528 ,168 
2018-04-12,171,6972.878 ,159 
2018-04-12,1711,5331.492 ,182 
2018-04-12,172,5584.389 ,118 
2018-04-12,173,4977.439 ,112 
2018-04-12,201,4216.495 ,86 
2018-04-12,2012,3788.154 ,102 
2018-04-12,2013,1948.541 ,91 
2018-04-12,2014,2463.309 ,132 
2018-04-12,2015,4879.832 ,164 
2018-04-12,2016,6535.098 ,107 
2018-04-12,202,8418.115 ,161 
2018-04-12,2112,3236.964 ,86 
2018-04-12,2113,2374.681 ,125 
2018-04-12,2114,2457.716 ,106 
2018-04-12,2115,5277.147 ,149 
2018-04-12,2211,3779.096 ,211 
2018-04-12,2221,4177.070 ,170 
2018-04-12,2222,2417.760 ,120 
2018-04-12,2224,2013.297 ,113 
2018-04-12,2227,2433.339 ,96 
2018-04-12,2230,2952.343 ,101 
2018-04-12,2233,3961.909 ,94 
2018-04-12,2234,1346.709 ,91 
2018-04-12,2235,1591.276 ,97 
2018-04-12,2311,5066.154 ,88 
2018-04-12,2312A,2092.912 ,48 
2018-04-12,2312B,2102.979 ,48 
2018-04-12,240,4389.501 ,105 
2018-04-12,241,7299.068 ,141 
2018-04-12,2412,3324.200 ,99 
2018-04-12,2413,2308.534 ,89 
2018-04-12,2415,4103.448 ,161 
2018-04-12,242,3815.808 ,86 
2018-04-12,260,7077.086 ,141 
2018-04-12,261,8018.729 ,152 
2018-04-12,262,7692.321 ,134 
2018-04-12,270,6782.306 ,135 
2018-04-12,271,9663.721 ,185 
2018-04-12,272,9757.141 ,210 
2018-04-12,273,6811.628 ,155 
2018-04-12,301,9305.588 ,195 
2018-04-12,3011,4276.542 ,101 
2018-04-12,3012,6867.779 ,112 
2018-04-12,302,5756.550 ,104 
2018-04-12,303,10006.290 ,184 
2018-04-12,320,5417.548 ,138 
2018-04-12,3212,2068.240 ,80 
2018-04-12,3214,2612.399 ,95 
2018-04-12,3216,4211.151 ,120 
2018-04-12,3217,3955.380 ,130 
2018-04-12,3220,3962.356 ,100 
2018-04-12,3313,1728.888 ,133 
2018-04-12,3314,3876.758 ,164 
2018-04-12,3315,4694.191 ,212 
2018-04-12,3316,2050.822 ,108 
2018-04-12,3317,2644.536 ,156 
2018-04-12,3318,3981.861 ,85 
2018-04-12,3319,1921.588 ,82 
2018-04-12,3321,1581.096 ,66 
2018-04-12,3322,3460.768 ,130 
2018-04-12,333,4943.275 ,109 
2018-04-12,340,7601.367 ,185 
2018-04-12,341,5601.070 ,105 
2018-04-12,3411,3961.144 ,116 
2018-04-12,3412,5459.663 ,88 
2018-04-12,3413,5759.432 ,133 
2018-04-12,3414,3536.392 ,120 
2018-04-12,3416,2335.966 ,100 
2018-04-12,3417,4327.819 ,176 
2018-04-12,342,4506.612 ,100 
2018-04-12,3422,3086.557 ,78 
2018-04-12,3425,2557.764 ,92 
2018-04-12,3426,4248.484 ,123 
2018-04-12,350,5227.132 ,104 
2018-04-12,360,11015.000 ,201 
2018-04-12,362,7355.924 ,118 
2018-04-12,370,10959.832 ,215 
2018-04-12,400,4821.922 ,99 
2018-04-12,401,5923.713 ,112 
2018-04-12,402,8095.082 ,145 
2018-04-12,405,3868.973 ,88 
2018-04-12,406,3577.041 ,84 
2018-04-12,407,5813.698 ,116 
2018-04-12,420,7769.760 ,175 
2018-04-12,421,8470.693 ,148 
2018-04-12,4211,3070.860 ,93 
2018-04-12,4212,6485.995 ,178 
2018-04-12,4318방배,4489.490 ,88 
2018-04-12,4318풍납,4372.495 ,84 
2018-04-12,4319,4343.577 ,128 
2018-04-12,440,5804.975 ,121 
2018-04-12,441,8020.970 ,133 
2018-04-12,4412,5123.288 ,137 
2018-04-12,4419,6509.902 ,115 
2018-04-12,4432,2979.609 ,124 
2018-04-12,4433,1591.798 ,143 
2018-04-12,4435,2278.926 ,78 
2018-04-12,452,8959.121 ,135 
2018-04-12,461,7474.440 ,120 
2018-04-12,463,6045.629 ,122 
2018-04-12,470,8036.167 ,140 
2018-04-12,471,12645.923 ,192 
2018-04-12,472,7304.476 ,186 
2018-04-12,500,6697.485 ,150 
2018-04-12,501,4009.039 ,136 
2018-04-12,5012,4632.913 ,101 
2018-04-12,502,8358.567 ,119 
2018-04-12,503,3310.788 ,78 
2018-04-12,504,8101.760 ,181 
2018-04-12,505,6877.561 ,120 
2018-04-12,506,4602.456 ,105 
2018-04-12,507,5983.970 ,125 
2018-04-12,540,7546.127 ,145 
2018-04-12,541,5274.957 ,93 
2018-04-12,5413,5845.288 ,164 
2018-04-12,542,3725.168 ,56 
2018-04-12,5511,3024.074 ,168 
2018-04-12,5513,1709.604 ,117 
2018-04-12,5515,2085.877 ,200 
2018-04-12,5516,3989.480 ,132 
2018-04-12,5517,3336.210 ,90 
2018-04-12,5519,806.520 ,88 
2018-04-12,5522A,2029.722 ,110 
2018-04-12,5522B,1857.476 ,100 
2018-04-12,5523,1538.295 ,128 
2018-04-12,5524,5636.304 ,161 
2018-04-12,5525,1075.608 ,72 
2018-04-12,5528,4289.877 ,125 
2018-04-12,5530,6969.624 ,127 
2018-04-12,5531,10093.247 ,196 
2018-04-12,5534,2920.897 ,104 
2018-04-12,5535,3640.706 ,109 
2018-04-12,5536,4156.870 ,167 
2018-04-12,5537,1031.932 ,94 
2018-04-12,5615,3481.689 ,128 
2018-04-12,5616,3820.770 ,84 
2018-04-12,5617,1484.208 ,144 
2018-04-12,5618,4207.007 ,119 
2018-04-12,5619,2424.594 ,132 
2018-04-12,5620,4112.664 ,152 
2018-04-12,5621,1103.911 ,159 
2018-04-12,5623,9024.475 ,165 
2018-04-12,5624,3055.122 ,65 
2018-04-12,5625,4474.707 ,108 
2018-04-12,5626,6268.674 ,125 
2018-04-12,5627,2629.022 ,73 
2018-04-12,5630,2581.541 ,88 
2018-04-12,5633,5115.552 ,93 
2018-04-12,571,6196.024 ,108 
2018-04-12,5712,5655.643 ,130 
2018-04-12,5713,6564.041 ,125 
2018-04-12,5714,6429.139 ,156 
2018-04-12,600,6702.080 ,175 
2018-04-12,601,7738.873 ,149 
2018-04-12,602,5956.424 ,152 
2018-04-12,603,4383.818 ,118 
2018-04-12,604,4387.593 ,103 
2018-04-12,605,7321.806 ,128 
2018-04-12,606,5616.911 ,91 
2018-04-12,6211,5430.675 ,103 
2018-04-12,640,4381.535 ,110 
2018-04-12,641,7099.048 ,172 
2018-04-12,6411,5816.436 ,111 
2018-04-12,643,6931.214 ,152 
2018-04-12,650,5609.754 ,132 
2018-04-12,651,6671.424 ,123 
2018-04-12,6511,1853.810 ,76 
2018-04-12,6512,4529.778 ,119 
2018-04-12,6513,5347.141 ,143 
2018-04-12,6514,5661.824 ,112 
2018-04-12,6515,7265.915 ,131 
2018-04-12,6516,3684.788 ,77 
2018-04-12,652,5295.404 ,112 
2018-04-12,653,2115.519 ,72 
2018-04-12,654,4231.746 ,96 
2018-04-12,661,3914.646 ,74 
2018-04-12,6611,801.108 ,72 
2018-04-12,6613,2236.387 ,72 
2018-04-12,6614,3226.830 ,91 
2018-04-12,6616,3157.684 ,118 
2018-04-12,6617,1609.972 ,91 
2018-04-12,662,3838.989 ,106 
2018-04-12,6620,1788.120 ,72 
2018-04-12,6623,3085.687 ,97 
2018-04-12,6624,3344.625 ,139 
2018-04-12,6625,2507.862 ,87 
2018-04-12,6627,2238.350 ,80 
2018-04-12,6628,4920.111 ,185 
2018-04-12,6629,4970.288 ,114 
2018-04-12,6630,2642.688 ,72 
2018-04-12,6631,5694.506 ,152 
2018-04-12,6632,4083.811 ,118 
2018-04-12,6635,1346.447 ,91 
2018-04-12,6637,6873.785 ,183 
2018-04-12,6638,2076.921 ,81 
2018-04-12,6640A,2027.322 ,99 
2018-04-12,6640B,2056.131 ,99 
2018-04-12,6642,2820.653 ,94 
2018-04-12,6645,2583.450 ,94 
2018-04-12,6647,3182.862 ,133 
2018-04-12,6648,2300.854 ,82 
2018-04-12,6649,593.696 ,82 
2018-04-12,6654,1252.756 ,85 
2018-04-12,6657,1114.586 ,58 
2018-04-12,670,4589.743 ,102 
2018-04-12,6712,4005.108 ,78 
2018-04-12,6714,2432.972 ,72 
2018-04-12,6715,4489.536 ,151 
2018-04-12,6716,7652.070 ,162 
2018-04-12,672,3102.286 ,81 
2018-04-12,673,4229.928 ,80 
2018-04-12,674,2543.948 ,88 
2018-04-12,700,7290.276 ,118 
2018-04-12,701,4316.888 ,117 
2018-04-12,7011,4236.126 ,114 
2018-04-12,7013A,1728.495 ,45 
2018-04-12,7013B,1704.359 ,45 
2018-04-12,7016,7095.764 ,148 
2018-04-12,7017,4802.952 ,132 
2018-04-12,7018,3401.690 ,130 
2018-04-12,7019,5543.185 ,142 
2018-04-12,7021,4836.231 ,141 
2018-04-12,7022,4148.733 ,139 
2018-04-12,7024,939.139 ,67 
2018-04-12,7025,3566.589 ,108 
2018-04-12,702A,5413.426 ,180 
2018-04-12,702B,3344.458 ,106 
2018-04-12,704,5024.716 ,90 
2018-04-12,705,3427.621 ,83 
2018-04-12,707,6037.611 ,96 
2018-04-12,710,5360.107 ,116 
2018-04-12,720,7409.775 ,155 
2018-04-12,721,7585.411 ,172 
2018-04-12,7211,7679.027 ,157 
2018-04-12,7212,5670.810 ,98 
2018-04-12,740,6657.964 ,141 
2018-04-12,750A,3914.545 ,85 
2018-04-12,750B,4018.569 ,90 
2018-04-12,751,6887.906 ,143 
2018-04-12,752,6719.831 ,131 
2018-04-12,753,4531.002 ,94 
2018-04-12,761,2923.498 ,76 
